S.N0,Rainfall Duration,Rainfall Intensity,Rainfall Accumulation,Soil Moisture,Actual Output
2077,0.33027027,0.4,0.001360147,0.026799158,0
2078,0.631675676,0.4,0.016007195,0.013404432,1
2079,0.302918919,1,0.143606851,0.043055989,0
2080,0.740324324,0.4,0.087528732,0.247672258,1
2081,0.950054054,0.4,0.065070182,0.199076858,1
2082,0.374702703,0.2,0.072251903,0.087290771,1
2083,0.728432432,0.4,0.070843808,0.001288752,0
2084,0.359351351,0.2,0.008133262,0.074651445,0
2085,0.723243243,0.8,0.15107371,0.046590463,0
2086,0.927891892,0.4,0.123856944,0.019732006,1
2087,0.897945946,0.2,0.078216812,0.005977167,0
2088,0.552864865,0.6,0.026515503,0.027703675,1
2089,0.599027027,1,0.035470618,0.016013857,1
2090,0.816108108,1,0.153007891,0.041214586,1
2091,0.87827027,0.8,0.088188684,0.050411388,0
2092,0.743891892,1,0.048760629,0.045578906,1
2093,0.282810811,0.2,0.05271723,0.005068948,1
2094,0.925513514,0.4,0.004285277,0.142433941,1
2095,0.626378378,0.6,0.017645934,0.197596241,1
2096,0.718486486,0.2,0.000957993,0.028248359,1
2097,0.217081081,0.4,0.060470201,0.141102553,1
2098,0.652864865,0.6,0.090540939,0.102098513,1
2099,0.753621622,1,0.063243827,0.026799158,1
2100,0.375243243,0.6,0.01051425,0.112574081,0
2101,0.903351351,0.2,0.114927219,0.156293128,1
2102,0.37827027,1,0.077570414,0.040895316,1
2103,0.739675676,0.8,0.016790893,0.016503394,1
2104,0.931891892,1,0.001939194,0.004181094,1
2105,0.608864865,0.8,0.017626578,0.005790631,1
2106,0.873405405,0.6,0.012294281,0.074097504,0
2107,0.639567568,1,0.02803031,0.171486171,1
2108,0.901405405,0.8,0.040054679,0.005983001,0
2109,0.861837838,0.4,0.033870173,0.107763815,1
2110,0.926702703,0.2,0.020118919,0.002712707,1
2111,0.467027027,1,0.329498608,0.036018794,1
2112,0.427783784,0.2,0.002639064,0.064188892,0
2113,0.797945946,0.2,0.013277386,0.006932791,0
2114,0.431675676,0.4,0.192223589,0.093311024,0
2115,0.739783784,0.8,0.025105551,0.04357655,1
2116,0.958054054,0.4,0.007441979,0.075614474,0
2117,0.276648649,0.2,0.006848775,0.03061756,0
2118,0.623135135,0.6,0.022411483,0.01462345,1
2119,0.659567568,0.6,0.033376392,0.019137616,0
2120,0.634486486,0.8,0.029187105,0.025263338,0
2121,0.67372973,0.4,0.006526133,0.150904853,0
2122,0.882702703,0.2,0.01355259,0.004334025,0
2123,0.902702703,0.4,0.012957807,0.023457055,1
2124,0.697945946,1,0.117176151,0.116218233,1
2125,0.725189189,0.2,0.038779753,0.012453128,1
2126,0.285837838,0.8,0.009622958,0.005555624,0
2127,0.472,0.4,0.088977534,0.060839663,1
2128,0.339027027,0.8,0.001585546,0.01290906,1
2129,0.358918919,0.8,0.019070507,0.060645105,0
2130,0.452432432,0.8,0.003763693,0.07505094,1
2131,0.487351351,0.4,0.079228184,0.253808079,0
2132,0.706054054,0.4,0.123744941,0.00099669,1
2133,0.795675676,0.2,0.008901504,0.160599607,1
2134,0.649621622,0.6,0.007905356,0.004235119,1
2135,0.902702703,0.6,0.004073431,0.095337167,1
2136,0.430702703,1,0.002968901,0.020124151,0
2137,0.544648649,0.4,0.015753713,0.029441234,0
2138,0.87027027,1,0.04508044,0.094889088,0
2139,0.635027027,1,0.003213424,0.020040617,1
2140,0.261297297,0.8,0.042908141,0.099990014,0
2141,0.226162162,0.8,0.001382009,0.001029173,1
2142,0.970918919,0.8,0.006258587,0.162248191,1
2143,0.578486486,0.6,0.000187198,0.09599209,0
2144,0.772216216,0.2,0.018120312,0.01493554,1
2145,0.511783784,0.6,0.001404521,0.045576942,0
2146,0.868540541,0.2,0.098656006,0.000944123,1
2147,0.223891892,0.4,0.109359822,0.011932903,0
2148,0.256972973,0.4,0.003227906,0.034419467,0
2149,0.625297297,0.6,0.012042935,0.018893801,1
2150,0.814162162,0.8,0.030391617,0.228318149,0
2151,0.408972973,0.8,0.009577701,0.045576942,0
2152,0.726702703,0.4,0.010796324,0.029727966,1
2153,0.328864865,0.4,2.51E-05,0.01673582,0
2154,0.587243243,0.8,0.024720154,0.000640729,1
2155,0.377405405,0.4,0.109761929,0.072463114,1
2156,0.455567568,0.6,0.039866831,0.766650266,0
2157,0.609081081,0.2,0.192223589,0.080925442,0
2158,0.928540541,0.4,0.008513507,0.001214081,0
2159,0.647891892,1,0.049309553,0.022447069,0
2160,0.376756757,0.6,0.103558392,0.026799158,0
2161,0.990378378,0.8,0.014587867,0.062899579,0
2162,0.524864865,0.2,0.026919885,0.148406508,0
2163,0.976972973,0.4,0.112215327,0.100724488,1
2164,0.228540541,0.4,0.004851699,0.038801795,0
2165,0.64227027,0.4,0.075733569,0.028005554,0
2166,0.882594595,1,0.017023069,0.079381992,0
2167,0.677621622,0.8,0.002308206,0.032459411,1
2168,0.742162162,1,0.022583086,0.048670126,1
2169,0.836324324,0.8,0.083639343,0.009763086,1
2170,0.62,0.2,0.101330022,0.078055652,0
2171,0.507459459,0.8,0.070312013,0.001643927,0
2172,0.331459459,0.4,0.024694439,0.00429122,0
2173,0.823243243,0.4,0.088953166,0.051702496,0
2174,0.488648649,0.8,0.003667053,0.007604376,1
2175,0.705189189,0.2,0.124344504,0.002468836,0
2176,0.424,0.8,0.038467276,0.007515736,1
2177,0.740432432,0.4,0.078528825,0.018815372,1
2178,0.954486486,1,0.132339491,0.060086003,1
2179,0.870486486,0.8,0.102454094,0.128450659,1
2180,0.355135135,0.8,0.042347382,0.014025077,0
2181,0.285837838,0.6,0.066401643,0.042922637,0
2182,0.843243243,0.6,0.01575919,0.29202014,1
2183,0.597081081,0.2,0.043284023,0.044059972,0
2184,0.864324324,0.4,0.012103231,0.013398261,1
2185,0.351027027,0.4,0.263770191,0.004519495,1
2186,0.877297297,0.6,0.042538479,0.005291332,1
2187,0.393621622,0.6,0.129612143,0.023152034,0
2188,0.251675676,0.4,0.003187802,0.25732993,0
2189,0.589945946,0.4,0.010303426,0.022641066,1
2190,0.252,0.6,0.059869941,0.106887966,0
2191,0.640864865,0.8,0.056948431,0.266977055,1
2192,0.233081081,0.6,0.053185063,0.017260533,0
2193,0.519135135,0.6,0.037126253,0.228424797,0
2194,0.761621622,0.8,0.167564148,0.002052791,0
2195,0.880756757,0.2,0.022702377,0.03927798,1
2196,0.832432432,0.6,0.219774276,0.043032763,1
2197,0.662054054,1,0.013221547,0.082863506,0
2198,0.754918919,0.2,0.108385026,0.153806396,0
2199,0.894378378,0.4,0.011886975,0.067704292,1
2200,0.291459459,1,0.019409023,0.049310238,1
2201,0.374594595,0.6,0.005809413,0.038831641,0
2202,0.923891892,0.2,0.007101931,0.011214025,1
2203,0.228540541,0.2,0.017562987,0.218401178,1
2204,0.678594595,0.6,0.085407538,0.008341992,1
2205,0.507459459,0.4,0.054502274,0.005983001,0
2206,0.342702703,0.4,0.009060759,0.013067097,0
2207,0.877405405,0.2,0.012751346,0.035869565,0
2208,0.30572973,0.4,0.056529382,0.014862328,0
2209,0.612324324,0.6,0.009766896,0.002844095,0
2210,0.843027027,0.4,0.008880616,0.032182048,0
2211,0.81372973,0.2,0.006375093,0.025735203,1
2212,0.275891892,1,0.023928843,0.020320112,0
2213,0.611567568,0.4,0.043693279,0.018066255,0
2214,0.509081081,0.4,0.021067861,0.057053408,0
2215,0.507783784,1,0.046768567,0.029422889,1
2216,0.357189189,0.4,0.047380152,0.094742272,1
2217,0.400540541,0.4,0.009292471,0.314557195,0
2218,0.887243243,0.2,0.002329558,0.115347546,1
2219,0.673945946,0.4,0.00894806,0.001537335,1
2220,0.488540541,0.4,0.015583271,0.00649223,0
2221,0.246486486,0.2,0.002949777,0.104860982,0
2222,0.21827027,1,0.055961242,0.108981206,0
2223,0.626486486,0.4,0.053904707,0.074457223,0
2224,0.228540541,0.8,0.001066747,0.08522216,1
2225,0.985621622,0.8,0.001513043,0.002764937,1
2226,0.379243243,0.2,0.047192397,0.00821683,0
2227,0.374702703,1,0.036471686,0.072757924,1
2228,0.849837838,0.8,0.10190039,0.059416662,1
2229,0.895783784,0.4,0.050079558,0.253808079,1
2230,0.846702703,0.8,0.009940633,0.009851164,1
2231,0.406486486,0.4,0.080601652,0.02546345,1
2232,0.532324324,0.6,0.035907817,0.03578014,1
2233,0.366702703,0.4,0.009188776,0.005949397,1
2234,0.676108108,0.2,0.00397085,0.009973072,1
2235,0.608432432,0.4,0.240629642,0.031969144,0
2236,0.236540541,0.6,0.02288614,0.004483927,1
2237,0.965081081,0.6,0.024538201,0.044790912,1
2238,0.615567568,0.8,0.032372865,0.172290154,0
2239,0.373081081,1,0.09466283,0.115967461,0
2240,0.769081081,1,0.06854572,0.297089257,1
2241,0.786918919,0.2,0.005397744,0.016765217,1
2242,0.772540541,0.8,0.002134701,0.040584011,0
2243,0.956756757,0.4,0.007829001,0.158557363,1
2244,0.244,0.6,2.34E-05,0.076706704,0
2245,0.585405405,0.4,0.097644449,0.114776101,1
2246,0.35372973,0.8,0.00764533,0.000853184,0
2247,0.628864865,1,0.029241227,0.001643927,1
2248,0.272864865,0.6,0.109354252,0.093091725,0
2249,0.779783784,1,0.084294235,0.044059972,1
2250,0.606810811,0.2,0.028250464,0.221641515,1
2251,0.952864865,0.6,0.019858893,0.027689593,1
2252,0.950162162,0.2,0.484368038,0.102914558,1
2253,0.275027027,0.6,0.048655403,0.06752533,0
2254,0.629945946,0.8,0.016556396,0.096794783,1
2255,0.431351351,0.8,0.02552604,0.057536942,1
2256,0.575675676,1,0.012666311,0.023843366,0
2257,0.331135135,0.8,0.257939612,0.115967461,1
2258,0.371459459,1,0.159422856,0.061984516,0
2259,0.511135135,0.2,0.002756916,0.036438878,0
2260,0.580216216,0.6,0.012296742,0.011377896,0
2261,0.272864865,0.6,0.227635954,0.026145189,0
2262,0.800432432,0.4,0.019511372,0.036836802,0
2263,0.715783784,0.4,0.04689793,0.144770042,1
2264,0.884216216,0.8,0.005661251,0.011343843,1
2265,0.804216216,0.4,0.076835871,0.016652398,1
2266,0.710702703,1,0.038675223,0.0507131,0
2267,0.376864865,0.4,0.088436595,0.025665077,1
2268,0.939027027,0.6,0.07087319,0.091912258,1
2269,0.964,0.4,0.084975956,0.10289453,1
2270,0.549837838,0.2,0.012955486,0.078055652,0
2271,0.705513514,1,0.217538479,0.034614755,1
2272,0.926702703,0.8,0.020140364,0.009322244,1
2273,0.757837838,0.8,0.024887997,0.032201122,0
2274,0.232216216,0.2,0.038467276,0.266977055,1
2275,0.962486486,0.8,0.039736632,0.17488791,1
2276,0.630702703,0.2,0.042322596,0.010503899,1
2277,0.877405405,0.8,0.014432417,0.002630631,1
2278,0.857621622,0.8,0.018343251,0.245810154,0
2279,0.521297297,0.2,0.131392592,0.073187377,0
2280,0.573837838,0.6,0.012677544,0.152500533,1
2281,0.512108108,0.2,0.012467833,0.027131501,0
2282,0.905297297,0.4,0.079681535,0.019782777,0
2283,0.388972973,0.4,0.067571992,0.062416438,0
2284,0.705837838,1,0.058534766,0.012601403,1
2285,0.836864865,0.4,0.016854345,0.108056325,1
2286,0.879567568,0.6,0.02235467,0.011607686,0
2287,0.488216216,0.2,0.08987384,0.108515961,0
2288,0.811891892,0.2,0.035644216,0.020112426,1
2289,0.792,0.8,0.019840141,0.054963647,1
2290,0.241405405,0.6,0.083900436,0.322472931,1
2291,0.377405405,1,0.217538479,0.005519046,1
2292,0.627243243,0.8,0.064123932,0.048027265,0
2293,0.304324324,0.4,0.016240717,0.000369986,1
2294,0.954594595,0.2,0.113921649,0.096676802,0
2295,0.471675676,1,0.054496101,0.018467433,1
2296,0.637189189,0.4,0.06151852,0.296753492,1
2297,0.85427027,0.8,0.004735054,0.016630743,1
2298,0.78972973,0.8,0.001788015,0.00527899,0
2299,0.715891892,0.2,0.15278147,0.017769032,1
2300,0.520324324,0.6,0.098916218,0.065397532,0
2301,0.512972973,0.4,0.127982501,0.23511899,1
2302,0.990810811,1,0.034914222,0.036823562,1
2303,0.477513514,0.2,0.004377739,0.054486003,0
2304,0.612324324,0.2,0.195341441,0.081970491,0
2305,0.95027027,1,0.054240902,0.00429122,0
2306,0.374594595,0.8,0.029062987,0.141102553,0
2307,0.288864865,0.8,0.087993409,0.040895316,0
2308,0.408432432,0.8,0.000134933,0.014174418,0
2309,0.703459459,0.8,0.083807882,0.030820196,1
2310,0.807783784,1,0.002246797,0.018153043,0
2311,0.888,0.2,0.020356016,0.047215035,1
2312,0.910378378,1,0.021153639,0.014986143,0
2313,0.752972973,0.8,0.064640132,0.08914244,1
2314,0.647459459,1,0.008502785,0.02379798,1
2315,0.830810811,1,0.033656795,0.085080337,0
2316,0.491891892,0.4,0.002349192,0.031797924,1
2317,0.320432432,1,0.09709274,0.094361515,0
2318,0.454162162,0.6,0.003482872,0.005034727,1
2319,0.717621622,0.2,0.074885676,0.018581879,1
2320,0.869837838,0.6,0.012195646,0.162171164,0
2321,0.697837838,0.4,0.029519773,0.077087237,1
2322,0.533945946,0.6,0.009389575,0.064616718,0
2323,0.383675676,1,0.11144806,0.046079776,1
2324,0.36172973,0.8,0.023072596,0.015771557,0
2325,0.785837838,0.8,0.100838795,0.088358149,0
2326,0.603243243,0.4,0.078887532,0.006255203,1
2327,0.436,1,0.076221082,0.031825582,0
2328,0.552864865,0.2,0.18602409,0.068061655,1
2329,0.928,0.8,0.024844922,0.003348724,1
2330,0.842810811,0.2,0.019273812,0.054602132,0
2331,0.624432432,1,0.01094922,0.020877083,1
2332,0.237621622,1,0.104610286,0.224721459,0
2333,0.224648649,1,0.028477859,0.011343843,0
2334,0.948540541,0.8,0.006669931,0.006172791,1
2335,0.572540541,0.4,0.189420674,0.297089257,0
2336,0.355135135,0.8,0.034156842,0.039973352,0
2337,0.758594595,0.8,0.005581043,0.036857504,1
2338,0.98227027,0.2,0.139748793,0.018016999,0
2339,0.358918919,0.8,0.063243827,0.105626031,1
2340,0.973189189,0.8,0.032380941,0.289907209,1
2341,0.603891892,0.6,0.036013925,0.00914216,0
2342,0.530486486,0.4,0.013909812,0.142139411,0
2343,0.862810811,0.6,0.037963238,0.059808191,1
2344,0.373081081,0.4,0.003275065,0.042224741,0
2345,0.736648649,0.2,0.006077423,0.10289453,1
2346,0.896756757,0.6,0.004304168,0.135299187,1
2347,0.796324324,0.2,0.001644356,0.00126906,1
2348,0.712540541,0.2,0.041803333,0.002888079,1
2349,0.724540541,0.6,0.015171045,0.102139299,1
2350,0.68172973,0.8,0.0137241,0.026450547,1
2351,0.512756757,0.6,0.075560342,0.005983001,0
2352,0.757513514,0.2,0.493331786,0.025341655,1
2353,0.226810811,0.4,0.134176615,0.071151192,0
2354,0.836,0.2,0.026737978,0.005202188,1
2355,0.647027027,0.6,0.049222893,0.378679776,1
2356,0.962918919,1,0.068393892,0.295350126,0
2357,0.644,1,0.007546602,0.019216494,0
2358,0.594054054,0.8,0.117602813,0.024078373,0
2359,0.704756757,1,0.207497865,0.11503237,1
2360,0.902378378,0.8,0.016391664,0.058746928,1
2361,0.699243243,0.8,0.118697596,0.001643927,1
2362,0.834054054,0.4,0.217375464,0.072479383,1
2363,0.84572973,0.6,0.006140828,0.177585245,0
2364,0.927243243,0.6,0.007186595,0.108203198,0
2365,0.996972973,1,0.021105876,0.000755568,1
2366,0.317081081,0.4,0.061764853,0.242445161,0
2367,0.922918919,0.4,0.007594922,0.061774474,0
2368,0.457405405,0.6,0.084218854,0.045885722,0
2369,0.499783784,0.2,0.03089055,0.026450547,1
2370,0.326162162,0.6,0.013219319,0.037609874,1
2371,0.780540541,0.8,0.064486493,0.003345077,1
2372,0.776432432,0.4,0.05302228,0.053807237,0
2373,0.244756757,0.8,0.031124165,0.080604881,0
2374,0.849081081,0.8,0.014640317,0.032961627,1
2375,0.841081081,0.4,0.211150715,0.001944853,0
2376,0.889297297,0.4,0.077314148,0.18350805,1
2377,0.836,0.8,0.010293353,0.101089818,1
2378,0.467027027,0.2,0.010278593,0.062051669,0
2379,0.479783784,0.4,0.00506438,0.004838934,0
2380,0.924972973,0.4,0.011472753,0.004479158,0
2381,0.824864865,0.8,0.329498608,0.03578014,1
2382,0.734702703,0.4,0.035440123,0.03939237,0
2383,0.898162162,0.6,0.029917007,0.766650266,0
2384,0.452,0.4,0.003478695,0.123938906,1
2385,0.712216216,0.8,0.029138089,0.097128583,1
2386,0.951567568,0.4,0.013584061,0.028980196,1
2387,0.872324324,0.6,0.143507473,0.009691781,1
2388,0.812324324,1,0.061527107,0.041953212,1
2389,0.695243243,0.8,0.089284627,0.115800168,0
2390,0.750054054,0.2,0.107596779,0.328955736,1
2391,0.851783784,1,0.147957714,0.006936269,1
2392,0.986918919,0.4,0.003632148,0.107891332,1
2393,0.281297297,0.4,0.036411066,0.138090323,1
2394,0.487135135,0.8,0.004043028,0.047355512,0
2395,0.998810811,0.8,0.026060249,0.005181318,1
2396,0.390702703,0.8,0.001442861,0.015056718,1
2397,0.226378378,0.6,0.004950195,0.009745526,1
2398,0.315243243,0.2,0.013788294,0.067831753,0
2399,0.664540541,0.4,0.005278082,0.070226928,0
2400,0.795351351,0.6,0.015488303,0.039973352,1
2401,0.683459459,0.2,0.020553147,0.032863899,0
2402,0.237621622,0.2,0.002487746,0.296753492,0
2403,0.740972973,0.4,0.039556396,0.088358149,0
2404,0.620756757,0.8,0.012892545,0.034367349,0
2405,0.630918919,0.8,0.270819068,0.049927349,0
2406,0.315783784,0.6,0.034501949,0.034419467,1
2407,0.608972973,0.6,0.076835871,0.007095989,1
2408,0.279891892,0.6,0.092152107,0.027232146,0
2409,0.579675676,0.4,0.006485286,0.122483703,0
2410,0.397621622,1,0.010143613,0.999927405,1
2411,0.506054054,0.4,0.228842091,0.274029846,0
2412,0.671891892,0.4,0.037434645,0.039620645,1
2413,0.836864865,0.8,0.002767638,0.020978513,1
2414,0.731135135,0.2,0.031607547,0.082561795,1
2415,0.831891892,0.4,0.006720525,0.033808583,1
2416,0.225189189,1,0.03898148,0.084779074,0
2417,0.78172973,0.2,0.057685342,0.022443086,1
2418,0.516324324,0.6,0.028768288,0.01673582,1
2419,0.282810811,0.8,0.065222057,0.003895259,1
2420,0.847243243,0.4,0.019647141,0.019972847,1
2421,0.858810811,0.4,0.057965002,0.043986928,1
2422,0.980648649,0.8,0.063619709,0.122517812,0
2423,0.665513514,0.8,0.127616552,0.262384684,0
2424,0.617081081,0.8,0.007044467,0.021927405,1
2425,0.830378378,1,0.017680561,0.119934923,0
2426,0.46,0.8,0.00470971,0.010509846,1
2427,0.770918919,0.6,0.074055561,0.109212454,1
2428,0.545189189,0.8,0.052319811,0.0029154,1
2429,0.231243243,1,0.011825381,0.042162468,1
2430,0.972864865,0.6,0.038955347,0.043760842,1
2431,0.811567568,0.8,0.066897605,0.030494979,0
2432,0.623135135,0.6,0.022411483,0.01462345,1
2433,0.919675676,1,0.000588424,0.087945414,1
2434,0.249513514,0.4,0.007316608,0.007671529,1
2435,0.852216216,0.8,0.120529939,0.07022115,0
2436,0.619783784,0.6,0.054617016,0.135396353,0
2437,0.956108108,1,0.027881823,0.025200785,1
2438,0.613837838,0.6,0.00427409,0.011606396,0
2439,0.46,0.6,0.223422345,0.30645094,1
2440,0.488432432,0.4,0.012957807,0.01493554,1
2441,0.362702703,0.6,0.041062987,0.004235119,1
2442,0.999567568,0.8,0.032840095,0.090679888,0
2443,0.695135135,0.6,0.052403871,0.031643759,0
2444,0.253297297,0.8,0.00603769,0.184590519,0
2445,0.629513514,0.2,0.015673645,0.012108387,1
2446,0.555675676,0.2,0.06655375,0.001643927,0
2447,0.475891892,0.6,0.151533606,0.107512314,0
2448,0.901837838,0.8,0.234124768,0.048825526,1
2449,0.523243243,1,0.004368641,0.153697279,0
2450,0.756216216,1,0.001754967,0.004171725,1
2451,0.975351351,0.2,0.163880245,0.008841122,1
2452,0.625837838,0.8,0.060605412,0.100769593,0
2453,0.964540541,0.6,0.005900065,0.005274951,1
2454,0.977189189,1,0.114373329,0.014453184,1
2455,0.883891892,1,0.002420071,0.079381992,1
2456,0.278486486,0.4,0.002972986,0.026146648,0
2457,0.848864865,0.6,0.003482872,0.005114334,1
2458,0.993189189,1,0.019301569,0.002687237,0
2459,0.607351351,0.4,0.21330375,0.064616718,1
2460,0.380324324,0.8,0.000353695,0.049310238,0
2461,0.288864865,1,0.008513322,0.002511304,0
2462,0.845405405,0.2,0.002438498,0.009711136,0
2463,0.504,0.6,0.006896816,0.106887966,0
2464,0.624864865,0.8,0.013826077,0.091325217,0
2465,0.760864865,0.8,0.047167007,0.029194109,0
2466,0.652864865,0.2,0.019224471,0.034143787,1
2467,0.538918919,0.6,0.049309553,0.00826906,0
2468,0.693297297,0.8,0.144552636,0.015682188,1
2469,0.292,0.8,0.011523348,0.124237868,0
2470,0.732432432,0.4,0.107742527,0.006133633,0
2471,0.255459459,1,0.01572967,0.088616886,1
2472,0.523567568,0.2,0.017018381,0.060110519,0
2473,0.868648649,1,0.21709093,0.156654362,1
2474,0.480432432,0.4,0.022804307,0.001416774,1
2475,0.547675676,0.4,0.163486493,0.465165273,0
2476,0.745189189,0.8,0.00349443,0.224721459,1
2477,0.80227027,1,0.043792286,0.114135989,0
2478,0.273297297,0.4,0.030746101,0.933745245,0
2479,0.749189189,0.6,0.042133587,0.012848415,0
2480,0.374054054,0.6,0.055363257,0.004519495,0
2481,0.46,0.8,0.01439612,0.048219187,0
2482,0.947459459,0.8,0.001419746,0.000754614,0
2483,0.683783784,0.2,0.05621839,0.00626547,0
2484,0.594918919,0.8,0.005868362,0.0076823,1
2485,0.514702703,0.4,0.031117527,0.02584791,1
2486,0.596972973,0.6,0.008034534,0.012062889,0
2487,0.670054054,1,0.040296092,0.133943619,1
2488,0.431891892,0.2,0.034884237,0.033295933,0
2489,0.913837838,0.6,0.192616506,0.048169986,1
2490,0.478162162,0.8,0.125226235,0.154137784,1
2491,0.897945946,0.4,0.009603927,0.143271192,0
2492,0.479351351,0.4,0.002349192,0.01493554,0
2493,0.3,0.8,0.18602409,0.221665414,0
2494,0.439459459,0.4,0.019251857,0.007671529,1
2495,0.882054054,0.6,0.101191051,0.154684712,0
2496,0.981297297,0.8,0.051238164,0.062848471,1
2497,0.699675676,0.8,0.005959153,0.065445217,1
2498,0.91427027,0.4,0.216787644,0.010146424,0
2499,0.500432432,0.8,0.023228277,0.005064572,0
2500,0.967891892,0.2,0.007059924,0.011946143,1
2501,0.812432432,0.2,0.084235936,0.078442188,1
2502,0.467135135,0.2,0.010700334,0.221641515,0
2503,0.621081081,0.6,0.038925408,0.072998093,1
2504,0.96627027,1,0.017449313,0.037649986,1
2505,0.891243243,0.4,0.03529572,0.015383899,0
2506,0.761837838,0.8,0.036899369,0.127630407,0
2507,0.328108108,0.2,0.020149137,0.03499641,1
2508,0.355675676,1,0.009527154,0.086135933,1
2509,0.823459459,1,0.003612282,0.034407237,1
2510,0.427783784,0.6,0.003519959,0.066914222,0
2511,0.479783784,0.4,0.016594644,0.0735531,0
2512,0.995567568,0.6,0.001219179,0.021182609,0
2513,0.978378378,0.8,0.017366738,0.23511899,1
2514,0.78227027,0.2,0.1312908,0.046645778,1
2515,0.771027027,1,0.043101931,0.428073773,0
2516,0.624,0.8,0.001161205,0.034770491,1
2517,0.452432432,0.8,0.003763693,0.07505094,1
2518,0.936,0.6,0.112023765,0.021446059,1
2519,0.411135135,1,0.003550455,0.268863058,0
2520,0.966594595,0.6,0.001762672,0.002839327,1
2521,0.527351351,0.6,0.000563359,0.04357655,0
2522,0.800864865,0.8,0.049015317,0.137750463,1
2523,0.254054054,0.8,0.026174109,0.002466199,0
2524,0.693405405,1,0.024984218,0.104860982,1
2525,0.865189189,0.4,0.038593622,0.024376157,0
2526,0.536756757,0.8,0.02615531,0.051307602,0
2527,0.989081081,0.4,0.013871147,0.062337728,0
2528,0.512540541,0.6,0.010320228,0.088358149,1
